super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,opeid,institution_name,superopeid_name,multi,longitude,latitude,city,full_opeid,region,fips,cz,cfips,county,zip,tier,tier_name,type,iclevel,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
1665,"Columbia College of Chicago, IL",Chicago,IL,85100,28500,10.2898,2.2456541000000003,9.2331715,0.040939603,0.95007485,0.004212603,-2.8391583,-5.553122,1584.333333333333,1665,COLUMBIA COLLEGE,"COLUMBIA COLLEGE OF CHICAGO, IL",0,-81.029967,34.045581,Columbia,343000.0,2,17,24300,17031,Cook,60605,6,Selective private,2,1,0,5,5735.5513,10436.453000000001,0,0,9671,9056.0,23544.0,11740.0,0.4058171745152355,0.2707373271889401,7978.0,53246.992882562285,,,26593.0,0.09470000099999999,32700.0,,108903334.0,51856116.0,0.040690217,0.18281451,0.10772998,0.033111811,40.5522,8.0241585,0.94909406,28.386540999999998,0.0,5.7808456,16.307160999999997,0.0
1665,"Columbia College of Chicago, IL",Chicago,IL,85100,28500,10.2898,2.2456541000000003,9.2331715,0.040939603,0.95007485,0.004212603,-2.8391583,-5.553122,1584.333333333333,1665,COLUMBIA COLLEGE,"COLUMBIA COLLEGE OF CHICAGO, IL",0,-77.434496,38.838042,Centreville,4127301.0,2,17,24300,17031,Cook,60605,6,Selective private,2,1,0,5,5735.5513,10436.453000000001,0,0,9671,9056.0,23544.0,11740.0,0.4058171745152355,0.2707373271889401,7978.0,53246.992882562285,,,26593.0,0.09470000099999999,32700.0,,108903334.0,51856116.0,0.040690217,0.18281451,0.10772998,0.033111811,40.5522,8.0241585,0.94909406,28.386540999999998,0.0,5.7808456,16.307160999999997,0.0
2496,Northwest Missouri State University,Polk,MO,80900,41500,5.5762997,0.47043759,17.036686,1.4339303999999997,0.95001662,0.079960257,0.5899293999999999,0.25620818,1039.666666666667,2496,NORTHWEST MISSOURI STATE UNIVERSITY,NORTHWEST MISSOURI STATE UNIVERSITY,0,-94.883339,40.351692,Maryville,249600.0,2,29,29505,29147,Nodaway,64468,5,Selective public,1,1,1,4,4428.6519,6093.9175,0,0,5542,6442.0,6525.0,3331.0,0.4891228070175438,0.5282534246575342,6501.0,46299.157024793385,1075.0,,7263.0,0.27590001,38900.0,272.17697000000004,44483086.0,32181372.0,0.0053879311,0.025143677000000003,0.010416667,0.019576148999999998,3.7113402,26.391752,0.10309278,3.9175258,0.20618556,18.350514999999998,47.319588,0.0
6835,Dyersburg State Community College,Dyersburg,TN,55200,27300,17.251747,0.093116716,5.4994879,0.0,0.94875777,0.0,4.8664699,8.288844099999999,466.0,6835,DYERSBURG STATE COMMUNITY COLLEGE,DYERSBURG STATE COMMUNITY COLLEGE,0,-89.39079100000001,36.047565000000006,Dyersburg,683500.0,3,47,4902,47045,Dyer,38024,9,Two-year (public and private not-for-profit),1,2,1,999,2443.1143,2492.2366,0,0,3258,2278.0,3827.0,1435.0,0.0735294117647059,0.1082474226804124,5749.0,41211.58181818182,,,8793.0,,27600.0,1591.5663,8592265.0,5567610.0,0.0039508343,0.16242318,0.008779631,0.0030728709000000004,0.0,20.526316,28.421053000000004,40.0,8.421052900000001,2.6315789,0.0,0.0
2590,Keene State College,Keene,NH,97700,41500,4.7357903,1.164979,20.029591,0.83194041,0.9485594,0.039398953,-1.762289,-5.9850736,935.3333333333335,2590,KEENE STATE COLLEGE,KEENE STATE COLLEGE,0,-72.279276,42.926452000000005,Keene,259000.0,1,33,20700,33005,Cheshire,3435,5,Selective public,1,1,1,4,4106.3398,8025.5068,0,0,4799,4573.0,12864.0,5304.0,,,8750.0,,965.0,985.0,16203.0,0.1815,39900.0,,,,0.0062834537,0.0025599254,0.006981615,0.003723528,14.653464999999999,9.009901,6.435643700000001,13.762376999999999,0.0,18.613861,37.227722,0.2970297
7316,Western Iowa Tech Community College,Sioux City,IA,62600,32700,11.180321000000001,0.38461867,8.4689407,0.54061937,0.94685471,0.060442977,3.0975884999999996,1.5631434,635.0,7316,WESTERN IOWA TECH COMMUNITY COLLEGE,WESTERN IOWA TECH COMMUNITY COLLEGE,0,-96.348874,42.482953,Sioux City,731600.0,2,19,28001,19193,Woodbury,51102,9,Two-year (public and private not-for-profit),1,2,1,999,2525.3567,2654.4307,0,0,6331,4365.0,3624.0,2250.0,0.2042042042042042,0.3022222222222222,6076.0,36878.697674418596,,,5308.0,,29800.0,,17323132.0,10862369.0,0.025658648,0.019014891000000003,0.035280641,0.0,0.0,24.131943,38.020832,11.979167,3.9930556000000004,4.6875,0.0,17.1875
1346,Arapahoe Community College,Denver,CO,93800,31700,5.7288365,0.94298261,16.512363,0.087975465,0.94596642,0.0050399709,1.422999,1.5869896000000001,1073.0,1346,ARAPAHOE COMMUNITY COLLEGE,ARAPAHOE COMMUNITY COLLEGE,0,-105.018631,39.607504999999996,Littleton,134600.0,4,8,28900,8005,Arapahoe,80160,9,Two-year (public and private not-for-profit),1,2,1,999,1922.5383,1667.6561,0,0,11621,7436.0,3392.0,1861.0,0.1792035398230088,0.1993355481727575,4531.0,39842.72222222222,,,6560.0,,35200.0,,16683060.0,13287831.0,0.028509952,0.02084454,0.07651963099999999,0.022458311,7.3972602,14.931507,30.136986,22.876713,19.178082,2.6027397999999997,0.0,2.8767123
2529,Dawson Community College,Glendive,MT,58000,31700,16.631769,0.19684675,5.678535500000001,1.5633445,0.9444408999999999,0.26001185,-4.2690229,-14.085754000000001,120.3333333333333,2529,DAWSON COMMUNITY COLLEGE,DAWSON COMMUNITY COLLEGE,0,-104.72548499999999,47.085396,Glendive,252900.0,4,30,26409,30021,Dawson,59330,9,Two-year (public and private not-for-profit),1,2,1,999,2840.8882,6773.9678,0,0,372,449.0,4696.0,1884.0,0.3517241379310345,0.3884892086330936,4727.0,35297.61538461538,,,5891.0,,30800.0,,2187304.0,1654147.0,0.0044543431,0.011135858,0.017817371999999998,0.0044543431,0.0,12.307692999999999,0.0,50.0,12.307692999999999,20.0,5.3846154,0.0
1132,California Institute Of The Arts,Los Angeles,CA,108700,25300,8.0275688,5.5772357,11.756861,3.1399364,0.94379008,0.25206053,3.6029046,-1.4519722,122.6666666666667,1132,CALIFORNIA INSTITUTE OF THE ARTS,CALIFORNIA INSTITUTE OF THE ARTS,0,-118.566837,34.39327,Valencia,113200.0,4,6,38300,6037,Los Angeles,91355,8,Nonselective four-year private not-for-profit,2,1,0,9,15046.433,19195.721,0,0,995,1212.0,42276.0,20090.0,0.5746268656716418,0.5217391304347826,6290.0,54731.74149659863,,,36643.0,0.7008,32500.0,,27024803.0,16937268.0,0.09949622300000001,0.046599496,0.086901762,0.10957178,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,Bellarmine University,Louisville,KY,98200,46700,3.0137699000000002,2.2551277,31.309267,4.8019252,0.94358933,0.14471899,1.093412,-1.479223,318.0,1954,BELLARMINE UNIVERSITY,BELLARMINE UNIVERSITY,0,-85.70499699999999,38.219279,Louisville,195400.0,3,21,13101,21111,Jefferson,40205,6,Selective private,2,1,0,3,3919.2124,7248.7183,0,0,2593,2848.0,36290.0,13760.0,0.6649029982363316,0.636085626911315,7580.0,51125.055045871566,1095.0,1080.0,19381.0,0.052200000999999996,44900.0,,24421455.0,10693653.0,0.012782276,0.027694929,0.0080954414,0.005965061999999999,6.3218393,27.011494,16.954023,7.1839085,0.0,14.655172,27.873562,0.0
5254,Lanier Technical College,Gainesville,GA,63800,23500,13.933392999999999,0.57174957,6.7605085,0.045002497999999995,0.94196826,0.0062703751,4.2361202,6.0313077,302.6666666666667,5254,LANIER TECHNICAL COLLEGE,LANIER TECHNICAL COLLEGE,0,-83.77810699999999,34.330323,Gainesville,525400.0,3,13,9400,13139,Hall,30566,9,Two-year (public and private not-for-profit),1,2,1,999,4753.0518,3654.8713,0,0,3579,1987.0,3164.0,1014.0,0.2783018867924528,0.3916913946587537,4294.0,39299.380952380954,,,4652.0,,25800.0,,11256250.0,6837743.0,0.030196276,0.088072471,0.026673377,0.0,0.0,50.147490999999995,19.61652,0.0,0.88495576,0.0,0.0,29.351032
3785,Pacific Lutheran University,Seattle,WA,100900,47900,3.2666116,2.7438395,28.835831,2.002455,0.94195455,0.065412432,0.75504965,-1.0901232,552.3333333333334,3785,PACIFIC LUTHERAN UNIVERSITY,PACIFIC LUTHERAN UNIVERSITY,0,-122.440421,47.14516,Tacoma,378500.0,4,53,39400,53053,Pierce,98447,6,Selective private,2,1,0,3,6863.6108,9801.4004,0,0,3142,3515.0,36530.0,16800.0,0.7044817927170869,0.6524590163934426,7369.0,51356.11504424778,1095.0,1105.0,17051.0,0.2324,45900.0,,33173796.0,23221894.0,0.048660300999999996,0.024638128,0.022174316,0.08192177099999999,14.334863,15.825688000000001,7.798165299999999,6.766055099999999,1.6055046,16.857798000000003,36.811928,0.0
2480,Lindenwood University,St. Louis,MO,91100,38500,4.4491606,0.65568548,21.140696,0.038784087,0.94058347,0.0017255663,0.87333834,-1.4327493999999998,616.6666666666666,2480,LINDENWOOD UNIVERSITY,LINDENWOOD UNIVERSITY,0,-90.501286,38.785425,Saint Charles,248000.0,2,29,24701,29183,St Charles,63301,6,Selective private,2,1,0,4,1657.4546,3470.9707,0,0,8453,6056.0,15580.0,,0.4483541430192963,0.4597701149425287,6787.0,46134.94155844156,980.0,,19893.0,0.3371,39700.0,,40435437.0,9486465.0,0.0090202959,0.071661241,0.010523679,0.062891506,6.901840700000001,46.932514000000005,1.5337423000000001,0.76687115,5.5214725,4.294478400000001,34.04908,0.0
3042,Denison University,Columbus,OH,149300,53700,3.1097683999999997,9.393013,30.201096000000003,4.245736099999999,0.93918413,0.13203256,0.65926325,-0.24605239999999998,499.0,3042,DENISON UNIVERSITY,DENISON UNIVERSITY,0,-82.52327199999999,40.071505,Granville,304200.0,2,39,15900,39089,Licking,43023,4,Highly selective private,2,1,0,2,9712.2031,14657.806,0,0,2274,2108.0,45670.0,22210.0,0.8136752136752137,0.7570093457943925,8414.0,56687.853107344636,,1210.0,9498.0,0.54030001,48600.0,,33044030.0,18122748.0,0.023244781000000003,0.053605314,0.017077798,0.04316888,27.634195000000002,0.0,0.0,1.9880716,0.0,18.489065,51.888668,0.0
9275,Northern Kentucky University,Cincinnati,KY,86400,36900,6.5365233,0.53492099,14.358182000000001,0.32531816,0.93852592,0.021264497,-0.34088498,-1.4250921,1933.666666666667,9275,NORTHERN KENTUCKY UNIVERSITY,NORTHERN KENTUCKY UNIVERSITY,0,-84.463483,39.029714,Highland Heights,927500.0,3,21,12701,21037,Campbell,41099,5,Selective public,1,1,1,5,2850.8682,5351.9253,0,0,12794,12080.0,8856.0,2748.0,0.3789757412398922,0.3808882907133244,6780.0,49321.52978723405,1010.0,,4689.0,0.53299999,36100.0,,84666000.0,37188000.0,0.0087654553,0.038198929,0.0045211292,0.011625761,13.150073999999998,23.328381,15.156018,0.0,5.0520058,11.144131,31.426448999999998,0.74294204
11824,Wisconsin Indianhead Technical College,Rice Lake,WI,64000,29200,11.806889,0.56929874,7.9452524,0.033620831000000004,0.93808705,0.0039695739,0.83066636,-0.30713299,642.0,11824,WISCONSIN INDIANHEAD TECHNICAL COLLEGE,WISCONSIN INDIANHEAD TECHNICAL COLLEGE,0,-91.916484,45.747831,Shell Lake,1182400.0,2,55,21101,55129,Washburn,54871,9,Two-year (public and private not-for-profit),1,2,1,999,5372.3999,8281.6875,0,0,3418,3350.0,4448.0,2318.0,0.5033557046979866,0.8917246713070379,6696.0,47905.78378378379,,,8582.0,,32100.0,505.74298,32161580.0,19417184.0,0.0053731343,0.005970149300000001,0.0041791047,0.0,0.0,20.324509,51.152863,0.17079419,0.0,4.867634799999999,0.0,23.484201000000002
8145,Nashville State Community College,Nashville,TN,65400,28400,13.043497,0.76633567,7.183951400000001,0.0034477664000000002,0.93703848,0.00044970933,8.796026199999998,14.629836,911.3333333333335,8145,NASHVILLE STATE COMMUNITY COLLEGE,NASHVILLE STATE COMMUNITY COLLEGE,0,-86.857342,36.134857000000004,Nashville,814500.0,3,47,5600,47037,Davidson,37209,9,Two-year (public and private not-for-profit),1,2,1,999,1786.2712,2337.4949,0,0,10007,7315.0,3753.0,1419.0,0.1223103057757644,0.07228915662650601,5314.0,38110.96992481203,,,5750.0,,30100.0,0.64784688,20273963.0,13612976.0,0.040601503,0.21763499,0.015721122,0.017634997,10.601719000000001,39.541546000000004,12.320917,0.57306588,3.4383955000000004,24.355301,0.0,9.169054
4598,Iowa Western Community College,Omaha,IA,67100,32500,10.256922,0.24840909,9.1340351,0.0027738122999999997,0.93687075,0.00028450775,3.4861546000000003,4.4532442,757.6666666666665,4598,IOWA WESTERN COMMUNITY COLLEGE,IOWA WESTERN COMMUNITY COLLEGE,0,-95.797975,41.272168,Council Bluffs,459800.0,2,19,28202,19155,Pottawattamie,51503,9,Two-year (public and private not-for-profit),1,2,1,999,3603.4182,2910.9106,0,0,6861,4503.0,4560.0,2340.0,0.1776315789473684,0.3110119047619048,5086.0,36441.70873786408,,,8645.0,,34100.0,347.9296,19655088.0,15092614.0,0.0057739285,0.014656896,0.012214079,0.018876305,0.0,17.083334,27.5,35.694443,0.13888889999999998,5.972222299999999,0.0,13.611112
3285,Lancaster Bible College,Reading,PA,72000,29500,6.818594900000001,0.57640684,13.730235,0.11620685,0.93620914,0.0079236748,0.74014652,-5.230274700000001,136.0,3285,LANCASTER BIBLE COLLEGE,LANCASTER BIBLE COLLEGE,0,-76.287761,40.075347,Lancaster,328500.0,1,42,19100,42071,Lancaster,17601,8,Nonselective four-year private not-for-profit,2,1,0,999,2958.7915,6318.3481,0,0,1313,749.0,18800.0,9930.0,0.6896551724137931,0.5647058823529412,5605.0,37939.44,1002.5,995.0,16066.0,0.41870001,30400.0,,6514829.0,1980452.375,0.005925925899999999,0.035555556,0.005925925899999999,0.02074074,0.0,2.6845639,0.0,0.0,87.919464,0.0,9.395973199999998,0.0
10836,Pivot Point Academy,Chicago,IL,77600,14500,14.711547,0.63858873,6.359547599999999,0.13849735,0.93558776,0.020375103000000002,-3.4524812999999996,-4.9318361,113.5,10836,PIVOT POINT ACADEMY,PIVOT POINT ACADEMY,0,-88.076665,41.955935,Bloomingdale,1083600.0,2,17,24300,17031,Cook,60201,12,Less than two-year schools of any type,3,3,0,999,13628.392,18597.385,0,0,375,242.0,,,,,,,,,13975.44,,22000.0,,4102714.0,1899326.0,0.019607844,0.33333334,0.032983195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1186439999999997,97.881355
3262,Elizabethtown College,Reading,PA,98100,50900,2.7147357000000003,1.6050318000000001,34.432831,0.30643311,0.93476039,0.0083188489,0.54904449,-2.6635969,398.0,3262,ELIZABETHTOWN COLLEGE,ELIZABETHTOWN COLLEGE,0,-76.59322399999999,40.149236,Elizabethtown,326200.0,1,42,19100,42071,Lancaster,17022,6,Selective private,2,1,0,3,7243.3843,13091.122,0,0,1844,1825.0,39920.0,,0.7741273100616016,0.7062937062937062,8137.0,55152.9649122807,1130.0,1115.0,18683.0,0.30430001,47700.0,,23004199.0,12118691.0,0.01479452,0.01369863,0.01479452,0.035068493,3.9106145,24.860333999999998,13.407822,0.0,6.1452513,17.597765,34.078213,0.0
1094,University Of The Ozarks,Russellville,AR,72600,40300,9.0844173,1.3763021,10.28863,0.0,0.9346620999999999,0.0,-1.570846,0.26201093,107.0,1094,UNIVERSITY OF THE OZARKS,UNIVERSITY OF THE OZARKS,0,-93.467221,35.476278,Clarksville,109400.0,3,5,30000,5071,Johnson,72830,6,Selective private,2,1,0,4,4580.0186,9220.3926,0,0,585,622.0,24440.0,9120.0,0.4831460674157303,0.4454545454545454,5489.0,46064.682926829264,1015.0,1010.0,13809.0,0.38640001,31100.0,,5202942.0,2346061.0,0.0080385851,0.020900322,0.017684888,0.14630225,5.2631578,32.63158,0.0,9.4736843,0.0,20.0,32.63158,0.0
2582,"Manchester Community College of Manchester, NH",Manchester,NH,79400,32800,6.6254615999999995,0.46446449,14.105314000000002,0.0025183201999999997,0.93454218,0.00016685034,3.311203,2.0819096999999998,481.66666666666674,2582,MANCHESTER COMMUNITY COLLEGE,"MANCHESTER COMMUNITY COLLEGE OF MANCHESTER, NH",0,-71.48353399999999,43.019822999999995,Manchester,258200.0,1,33,20600,33011,Hillsborough,3102,9,Two-year (public and private not-for-profit),1,2,1,999,1553.1458,2769.0928,0,0,2898,4024.0,6848.0,3876.0,0.1488970588235294,0.2772727272727273,5921.0,38711.60975609756,,,12953.0,,33300.0,,12473724.0,5796842.0,0.0067097414,0.0059642149,0.0057157059,0.0,3.2,18.933334,24.266666,3.2,0.0,33.600002,0.0,16.799999
2582,"Manchester Community College of Manchester, NH",Manchester,NH,79400,32800,6.6254615999999995,0.46446449,14.105314000000002,0.0025183201999999997,0.93454218,0.00016685034,3.311203,2.0819096999999998,481.66666666666674,2582,MANCHESTER COMMUNITY COLLEGE,"MANCHESTER COMMUNITY COLLEGE OF MANCHESTER, NH",0,-72.561939,41.761625,Manchester,139200.0,1,33,20600,33011,Hillsborough,3102,9,Two-year (public and private not-for-profit),1,2,1,999,1553.1458,2769.0928,0,0,2898,4024.0,6848.0,3876.0,0.1488970588235294,0.2772727272727273,5921.0,38711.60975609756,,,12953.0,,33300.0,,12473724.0,5796842.0,0.0067097414,0.0059642149,0.0057157059,0.0,3.2,18.933334,24.266666,3.2,0.0,33.600002,0.0,16.799999
1923,Hutchinson Community College,Hutchinson,KS,67700,33700,10.411155,0.34604564,8.967192599999999,0.80588925,0.93358827,0.083902374,-1.129624,-5.2480617,736.0,1923,HUTCHINSON COMMUNITY COLLEGE,HUTCHINSON COMMUNITY COLLEGE,0,-97.92135,38.068034999999995,Hutchinson,192300.0,2,20,29005,20155,Reno,67501,9,Two-year (public and private not-for-profit),1,2,1,999,2293.4507,2711.6187,0,0,6127,3466.0,3040.0,1504.0,0.2859922178988327,0.2839195979899498,5227.0,38846.74528301887,,,5570.0,,31700.0,,16104923.0,7985471.0,0.0060588573,0.036641661,0.043277554,0.0060588573,2.3255816000000005,20.232557,22.558139999999998,11.395349000000001,8.3720932,21.860466,10.232558000000001,3.0232558
3084,Muskingum University,Zanesville,OH,83100,41800,4.6444092,0.95299709,20.099337,0.093810096,0.93349546,0.0043569249,2.7942271,3.7191,379.66666666666674,3084,MUSKINGUM UNIVERSITY,MUSKINGUM UNIVERSITY,0,-81.73703,39.996426,New Concord,308400.0,2,39,15400,39119,Muskingum,43762,6,Selective private,2,1,0,4,4629.1934,6568.3101,0,0,1728,1830.0,24676.0,12590.0,0.4790697674418605,0.991304347826087,7269.0,47394.34146341463,1000.0,1055.0,13333.0,0.2404,39400.0,,15190211.0,8150089.5,0.0037174721000000003,0.014869888000000001,0.006195786899999999,0.04275092900000001,10.218978,14.963504,0.0,0.3649635,0.0,17.153284,57.299271,0.0
3142,Wilmington College,Washington Court House,OH,71400,40400,7.2296314,0.20573027,12.904580000000001,0.0,0.9329536,0.0,0.79225403,-0.70141876,294.3333333333333,3142,WILMINGTON COLLEGE,WILMINGTON COLLEGE,0,-83.818342,39.444744,Wilmington,314200.0,2,39,12502,39027,Clinton,45177,6,Selective private,2,1,0,4,5032.0063,5268.356,0,0,1169,1930.0,29120.0,14566.0,0.3840579710144927,0.5074626865671642,5915.0,43427.41176470588,,950.0,18661.0,0.53969997,39000.0,,7807476.0,9835832.0,0.0020725389,0.08911917400000001,0.0015544042000000002,0.0056994818000000004,2.2801304,49.185669,0.0,6.8403907,3.5830618999999997,13.680782,24.429966,0.0
3406,Providence College,Providence,RI,139300,66300,2.046726,4.9775081,45.554989,5.083342099999999,0.9323858,0.10404208,-0.20437026,-0.81589222,918.3333333333335,3406,PROVIDENCE COLLEGE,PROVIDENCE COLLEGE,0,-71.437446,41.842742,Providence,340600.0,1,44,20401,44007,Providence,2918,4,Highly selective private,2,1,0,2,5260.8418,10387.304,0,0,4135,5336.0,44323.0,18750.0,0.8503538928210314,0.8525641025641024,9471.0,63604.29674796747,,1175.0,20605.0,0.4021,59600.0,,46337798.0,27800674.0,0.01770715,0.015891032,0.035414301,0.0097616343,7.290533099999999,29.379761,3.5908597,7.9434166,4.0261154,10.881392,36.88792,0.0
1850,Central College,Ottumwa,IA,87700,44200,3.5016623,0.95960909,26.594561,2.2588060000000003,0.9312517,0.07909575099999999,-1.0487326000000001,-6.9132276,356.33333333333326,1850,CENTRAL COLLEGE,CENTRAL COLLEGE,0,-92.92219899999999,41.401539,Pella,185000.0,2,19,22300,19125,Marion,50219,6,Selective private,2,1,0,3,6690.2598,10306.734,0,0,1386,1336.0,32124.0,14754.0,0.6492890995260664,0.6204620462046204,6790.0,46991.69512195122,1005.0,,16300.0,0.34200001,41200.0,,16470860.0,8353346.5,0.0089820363,0.0044910181,0.011976048000000001,0.014221556000000002,11.0,19.0,0.0,17.5,0.0,16.5,36.0,0.0
5763,Central Georgia Technical College,Macon,GA,33600,17900,36.186619,0.060393505,2.5647488,0.013280779,0.92809594,0.0048058652,-3.0746047,4.0466489999999995,542.5,5763,CENTRAL GEORGIA TECHNICAL COLLEGE,CENTRAL GEORGIA TECHNICAL COLLEGE,0,-83.66765,32.545341,Warner Robins,576300.0,3,13,8900,13153,Houston,31088,9,Two-year (public and private not-for-profit),1,2,1,999,2820.5886,,0,0,7796,3787.0,2568.0,984.0,,0.3517241379310345,4257.0,37514.846846846835,,,2612.0,,,,,10596292.0,0.0081858989,0.54634273,0.0050171642,0.0023765513,0.0,36.449703,31.479290000000002,0.0,0.0,0.0,0.0,32.071007
3682,Bennington College,Pittsfield,VT,99200,19700,9.1063251,4.9993148000000005,10.174942,0.0,0.92656332,0.0,-2.6678014,-11.27357,124.6666666666667,3682,BENNINGTON COLLEGE,BENNINGTON COLLEGE,0,-73.237799,42.919546999999994,Bennington,368200.0,1,50,20902,50003,Bennington,5201,4,Highly selective private,2,1,0,2,13772.188,13026.038999999999,0,0,619,632.0,46658.0,23600.0,0.6715686274509803,0.71,8814.0,45870.17741935483,,1195.0,23495.0,0.3513,26500.0,,10555334.0,6360467.5,0.021653544,0.015748031000000003,0.017716536,0.08070866,51.063831,0.0,0.0,40.425533,0.0,0.0,8.510638199999999,0.0
1705,Illinois Valley Community College,Peoria,IL,73800,30000,9.8997555,0.18962343,9.3579712,0.035128206,0.92641628,0.0034776065000000004,0.75864029,0.091485105,852.0,1705,ILLINOIS VALLEY COMMUNITY COLLEGE,ILLINOIS VALLEY COMMUNITY COLLEGE,0,-89.100887,41.30744,Oglesby,170500.0,2,17,23900,17099,La Salle,61348,9,Two-year (public and private not-for-profit),1,2,1,999,1291.4121,2787.9646,0,0,3705,3794.0,9733.0,4839.0,0.3008849557522124,0.3475046210720888,7342.0,46326.696629213475,,,5663.0,,28600.0,,12766115.0,7525553.0,0.0092250919,0.022403795,0.04032683,0.00052714814,0.0,15.384615,25.076923,46.153847,1.6923077000000002,2.7692308,0.15384616,8.7692308
3224,University Of Portland,Portland,OR,117600,56100,2.8114698,3.4712646,32.860935,0.30757546,0.92387527,0.0086473916,0.54924643,-1.0682279,536.3333333333334,3224,UNIVERSITY OF PORTLAND,UNIVERSITY OF PORTLAND,0,-122.72669099999999,45.572724,Portland,322400.0,4,41,38801,41051,Multnomah,97203,6,Selective private,2,1,0,3,6879.5225,9847.0234,0,0,3494,2926.0,40424.0,18205.0,0.7549751243781094,0.6915887850467289,7678.0,54485.15662650602,1195.0,1145.0,21748.0,0.33199999,51700.0,,38129000.0,19934644.0,0.08558917,0.011544586,0.036226116,0.035828024,7.6620822,18.074656,13.752456,3.7328095,3.9292731,28.48723,24.361492000000002,0.0
4027,Utah Valley University,Provo,UT,89800,29300,4.9795852,2.2087939,18.545399,0.18090394,0.92348391,0.009008266,0.8542815999999999,0.27585131,3805.0,4027,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,0,-111.71645600000001,40.281078,Orem,402700.0,4,49,36000,49049,Utah,84058,7,Nonselective four-year public,1,1,1,999,1750.2844,3223.0142,0,0,30370,20946.0,5270.0,1682.0,0.2673521850899743,0.3828125,7099.0,47428.96072507553,,,8211.0,,43500.0,1345.9524,99867070.0,39377624.0,0.013797384,0.0023870906,0.025589611,0.022247685,1.5412511999999998,17.76972,8.204896000000002,58.522213,1.6772439,4.5330915,2.130553,5.6210337
